20050101
0.4,-11.1
3.7,-7.7
3.3,-5.4
0.6,-10
0,-8.9
0.7,-5.1
1.9,-9.2
1.1,-8.5
1,-10.5
2,-6.7
1.9,-9.6
3.1,-7.7
4.3,-8.3
2.6,-8.8
2.5,-7.9
5.1,-8.8
3.4,-3.8
3.7,-6.9
5.2,-7.7
3.2,-8.4
4.8,-8
6,-3.3
7.2,-3.4
5,-3.4
1.5,-5.5
-0.1,-9
6.9,-3.2
8.9,-4.4
1.9,-6.8
2.1,-7.9
1.1,-7.4
-0.2,-10.6
1.5,-10.6
4.8,-7.8
2,-2.7
-0.9,-7.7
0.1,-7.7
-2,-9.4
-1.6,-8.5
-0.9,-5.9
0.6,-9.9
2.4,-9
4.6,-6.2
7,-4.6
4.7,-0.7
2.7,-1.7
0.2,-5.5
-0.6,-10.2
0.2,-6.8
-4,-12
-0.8,-11.2
4.9,-8.6
5.7,-1.9
-0.2,-2.5
-1.2,-2.2
1.1,-7.2
5.3,-6
8.4,-0.6
7.1,-2.6
5.2,-2.3
4.3,-3.1
7.1,-1.9
2.4,-4
6.8,-5.7
16.4,-0.4
11.5,0.7
8.6,-3
11.2,-0.3
5.7,-1.8
1.5,-5.5
4.5,-6.5
9.8,-4.3
12.1,0.2
14.7,2
13.5,4.5
11.6,2.5
10.3,-2.2
11,1.5
15.3,1
13.2,2.3
12.3,1.1
17.4,2.1
9.2,-1.4
20.1,4.5
20.8,6.8
21.4,9.2
15.6,6
15.8,-0.8
21.5,4.1
16,4.6
14.9,3.1
16.3,3.4
20.3,3.7
25.9,11.9
28.8,16.4
28.7,16.7
23.4,13.4
13.9,7.6
13.6,6
17.2,4
18.2,6.3
15.2,7.9
20.5,5.2
16.9,8.4
19.9,2.4
25.7,10
27.3,16.8
30.3,12.2
24.4,12.5
17.2,7.3
21.4,5.6
22.1,6.5
23.9,10.4
23.4,13.4
19.9,12.6
27.8,13.4
30.4,16.9
27.2,17.1
29.2,13.7
31.6,20.1
26.9,15.6
26.9,10.9
27.8,14.4
29.2,15.1
24,12.1
20.3,6.7
24.2,10.4
24.2,11.4
20,11.2
20.6,7.8
20.5,11
26.3,8.6
23.3,14.5
28.1,15
28.2,17.9
24.7,17.2
18.1,12.9
26,10
26.6,14.7
